,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Working capitcal Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
3423,1,0.455808512,0.493403838,0.504684405,0.596599836,0.596599836,0.998944014,0.797232997,0.809159201,0.30330313,0.781413343,0.465940297,0.000380038,0.0,0.19228014,0.19228014,0.19228014,0.176987804,0.330020514,0.055674032,0.090953505,0.140468479,0.022007207,0.847747247,0.689263009,0.689266789,0.217582753,0.000393755,0.263821868,0.384188369,0.007409025,0.003693135,0.629630758,0.016595993,0.191250718,0.808749282,0.005046507,0.386358909,0.005365848,0.090901689,0.139454038,0.40276492,0.109445277,0.001491281,0.00424222,0.041935484,0.016256628,0.391035933,0.02034376,0.769235464,0.212417727,0.352064099,0.061007552,0.004356958,0.003636744,0.088734105,0.346740219,0.278060381,0.008233632,0.436592346,0.734089372,0.332765161,0.032131677,0.921548329,0.002040976,0.026815774,0.593930551,0.671558384,0.617489857,0.436592346,0.332765161,0.141099442,0.622572742,0.456544118,0.602052999,0.309235925,0.039092893,0,0.766273914,0.021123654,0.624292366,0.596598586,0.836180031,0.286814996,0.026528564,0.563492292,1,0.018209711
3424,1,0.4685809,0.465165722,0.49836715,0.588931809,0.589292149,0.998692236,0.796829458,0.808738664,0.303124998,0.781017973,0.462452715,0.000531053,0.0,0.153428006,0.153428006,0.153428006,0.195424033,0.319233218,0.007804347,0.085416497,0.154477668,0.022125699,0.848059533,0.689404277,0.689400959,0.21759653,0.000383549,0.263932987,0.379540628,0.002024331,0.001406136,0.630022876,0.010384009,0.157511262,0.842488738,0.004934883,0.37971361,0.005371332,0.085462569,0.153525375,0.397280095,0.046476762,0.000687815,0.009204285,0.019677419,0.012901899,0.380396192,0.036224063,0.660338081,0.164064942,0.188750493,0.023858905,0.001787858,0.000787367,0.160670457,0.343767252,0.276926785,0.000968684,0.972393687,0.723971453,0.335223249,0.0,0.906519839,0.001892717,0.025427584,0.593739161,0.67156311,0.608806952,0.972393687,0.335223249,0.110933234,0.637021036,0.458316908,0.580447639,0.313390983,0.130218983,0,0.745735205,0.016974853,0.624661319,0.588927986,0.835077695,0.282309665,0.026614895,0.5641497,1,0.02292157
3553,1,0.485789499,0.495856956,0.52117351,0.591454186,0.591461393,0.998805473,0.797189005,0.809127042,0.303516308,0.781325342,0.464583176,0.000474047,0.0,0.161645106,0.161645106,0.161645106,0.197314929,0.321567518,0.016107809,0.083543685,0.158846125,0.021915107,0.847765575,0.688664293,0.688664293,0.21749536,0.000398172,0.263126404,0.379391602,0.003115747,0.002626992,0.629844797,0.009516775,0.151041509,0.848958491,0.005022675,0.377482481,0.005365848,0.083589819,0.157906644,0.396752244,0.08095952,0.00104694,0.006038844,0.026774194,0.034164182,0.374279189,0.055488199,0.708582457,0.147329743,0.178304183,0.056402409,0.002569164,0.002888169,0.103377105,0.34691681,0.276853086,0.001769034,0.647400204,0.728384853,0.331743924,0.024877875,0.922643076,0.001997973,0.019545184,0.593865747,0.671559877,0.588712202,0.647400204,0.331743924,0.119686993,0.629580168,0.457020777,0.595201433,0.312028001,0.088554888,0,0.769394119,0.152560115,0.624096036,0.591450353,0.837531806,0.281681211,0.026588293,0.563961295,1,0.024060873
3554,1,0.126456394,0.10662887,0.112425719,0.593976564,0.593976564,0.998721008,0.796823371,0.808742439,0.30305418,0.780970675,0.460193084,0.000327033,0.0,0.13105221,0.13105221,0.13105221,0.132268129,0.316050081,0.03106614,0.060499959,0.107705054,0.021948372,0.847456642,0.685780445,0.685780445,0.217082883,0.000226985,0.259021221,0.343997988,0.006036175,0.002642588,0.630569102,0.041594397,0.243704084,0.756295916,0.005031379,0.401446711,0.005365848,0.060506131,0.106636,0.442640433,0.271364318,0.001270125,0.004979997,0.063548387,0.047774041,0.353802492,0.004782282,0.753910711,0.391281004,0.794697264,0.027098138,0.002855052,0.000594743,0.241827015,0.337234013,0.293647573,0.008566969,0.9539908,0.73269959,0.361440668,0.0,0.808266798,0.00194363,0.223712329,0.593915386,0.671563164,0.163233774,0.9539908,0.361440668,0.110933234,0.598772221,0.454603464,0.537967854,0.291822525,0.047624297,0,0.420995463,0.00053721,0.623638426,0.593973363,0.744086343,0.30494406,0.026776989,0.565089922,1,0.013430405
3705,1,0.38395164,0.413595726,0.428502596,0.540891336,0.540891336,0.997517121,0.795313385,0.807361827,0.302934297,0.779722531,0.448138363,0.000477048,0.0,0.151447474,0.151447474,0.151447474,0.179256878,0.31120464,0.004280291,0.066362674,0.138058296,0.022173519,0.848085096,0.689463658,0.689463658,0.217604544,0.000342873,0.264302865,0.368019075,0.015500732,0.00572436,0.63025301,0.015218085,0.185264685,0.814735315,0.005144393,0.385143251,0.005365848,0.066344228,0.137010784,0.401466729,0.022488756,0.000726365,0.008709018,0.014354839,0.004397574,0.370774067,0.024575397,0.807998192,0.161631165,0.340119333,0.096701313,0.007204672,0.012218688,0.041610323,0.332013618,0.277416684,0.021764891,0.204058494,0.738229178,0.329111033,0.044984486,0.904383107,0.001802833,0.032599983,0.594150558,0.671378729,0.574615611,0.204058494,0.329111033,0.149584597,0.583893955,0.451105584,0.513096438,0.299931999,0.018922177,0,0.714419793,0.000729939,0.623818208,0.540890122,0.829999215,0.285815515,0.026734455,0.564872699,1,0.018925875
3706,1,0.367815532,0.408962058,0.410728626,0.593875668,0.593839634,0.998827773,0.797151099,0.809091368,0.303403435,0.781350044,0.460184696,0.000258026,0.0,0.145084489,0.145084489,0.145084489,0.151744351,0.312831577,0.065701711,0.054555818,0.115839422,0.021968505,0.847865228,0.689106275,0.689106275,0.217564973,0.000307064,0.263128735,0.365457695,0.006127282,0.002408648,0.630410885,0.047723397,0.249538955,0.750461045,0.006499172,0.406462558,0.005365848,0.060009445,0.122049619,0.42713314,0.211394303,0.001584612,0.003992024,0.101129032,0.053378964,0.368331788,0.003457721,0.755830433,0.468963559,0.654768769,0.032820541,0.004269021,0.000885156,0.196709136,0.337911219,0.282220826,0.005152488,0.755154141,0.733285357,0.358332476,0.009718517,0.905385154,0.001976183,0.052838069,0.593917027,0.671571309,0.057940501,0.755154141,0.358332476,0.147995974,0.640308778,0.459003592,0.542749547,0.31305402,0.046946582,0,0.717446434,0.000977392,0.623580397,0.593870356,0.817530344,0.309389312,0.026731619,0.564857557,1,0.013020721
3784,1,0.497538147,0.541157872,0.54344451,0.598963663,0.598963663,0.998985958,0.797380883,0.809307366,0.303474011,0.781566325,0.459431486,0.00050205,0.279380504,0.171674181,0.171674181,0.171674181,0.215278434,0.309754545,0.09959617,0.106994544,0.170294494,0.022132241,0.848365336,0.689140611,0.689140611,0.217565925,0.000446384,0.263824199,0.36018591,0.00650544,0.002917078,0.634926576,0.016415433,0.190494906,0.809505094,0.006294222,0.386054715,0.005812494,0.106982917,0.169285876,0.406868491,0.313343328,0.00158867,0.003980924,0.105645161,0.08208804,0.398882884,0.004410176,0.765844067,0.612476342,0.665455251,0.010958389,0.005847042,0.00030795,0.188764395,0.335085462,0.277676521,0.002055845,0.948270366,0.733683547,0.34007117,0.001132599,0.931491042,0.002231412,0.039572641,0.593919551,0.671570782,0.068961081,0.948270366,0.34007117,0.112910556,0.637164697,0.458498281,0.530494556,0.313067409,0.044322258,0,0.796286553,0.000926654,0.623698697,0.598960826,0.840084389,0.286683704,0.044279635,0.569910114,1,0.018296981
3864,1,0.388192853,0.132959006,0.208362332,0.602949019,0.602949019,0.998646942,0.79689683,0.808288311,0.303337451,0.780647025,0.467466848,0.000759076,0.0,0.132779908,0.132779908,0.132779908,0.176042356,0.320789418,0.009392441,0.081508021,0.15357385,0.022476858,0.848082131,0.689188682,0.689188682,0.217571666,0.000262221,0.262279413,0.420308483,0.006211525,0.004016909,0.630592389,0.012950145,0.173746108,0.826253892,0.006451341,0.369637181,0.005365848,0.081456511,0.152590302,0.408339507,0.140929535,0.001057085,0.005981632,0.032741935,0.008513138,0.383030687,0.000666653,0.757618776,0.44688662,0.612629686,0.100150962,0.004410228,0.002922512,0.181765253,0.35890813,0.280509136,0.005005558,1.0,0.732624904,0.337748408,0.0,0.72919562,0.001834916,0.155838194,0.593917973,0.671576299,0.067982644,1.0,0.337748408,0.110933234,0.653233077,0.460792306,0.666840299,0.316883752,0.046335308,0,0.435568954,0.002302852,0.623694944,0.602949367,0.799768522,0.284170554,0.026777587,0.565092851,1,0.020433018
3948,1,0.467020914,0.485226777,0.510091547,0.600368988,0.600368988,0.998971976,0.797240191,0.809144098,0.303257449,0.781454886,0.46276138,0.00049805,0.0,0.156040622,0.156040622,0.156040622,0.201947622,0.320789418,0.025606122,0.09657194,0.157038488,0.022072885,0.847985996,0.688616713,0.688616713,0.217541807,0.000388789,0.263475301,0.38124511,0.003505137,0.002749265,0.630008835,0.01694161,0.192671645,0.807328355,0.004918504,0.379506714,0.005365848,0.096519941,0.156247643,0.40315478,0.112443778,0.000732452,0.008644121,0.041612903,0.009943745,0.392313607,0.013165386,0.693319301,0.27614761,0.319748785,0.038941981,0.003000616,0.001259724,0.163919558,0.344018992,0.276842305,0.001659924,0.812429684,0.725196119,0.338493139,0.010647455,0.917495676,0.002069518,0.034445031,0.593865112,0.671573585,0.646243944,0.812429684,0.338493139,0.120151605,0.644793379,0.459522675,0.585464091,0.315060948,0.07947439,0,0.763591378,0.004122013,0.620830157,0.600363858,0.835774702,0.287065892,0.026596434,0.564020186,1,0.018048086
3949,1,0.437088675,0.466528565,0.470207185,0.595280993,0.595280993,0.998887627,0.797224282,0.809135505,0.303406094,0.781389483,0.462648986,0.000316032,0.0,0.155239981,0.155239981,0.155239981,0.185024109,0.321284572,0.037751259,0.082403713,0.148753483,0.021988733,0.84746583,0.686389,0.686389,0.217477159,0.000365008,0.263012176,0.382278976,0.004917301,0.003691264,0.630309859,0.021261365,0.207576261,0.792423739,0.004984633,0.38334269,0.005365848,0.082352175,0.147771661,0.411501253,0.142428786,0.000531586,0.011893244,0.05483871,0.009708738,0.389566043,0.006339012,0.723887136,0.417706484,0.489850316,0.016066287,0.004113629,0.000468534,0.181881092,0.343841127,0.276511682,0.002431408,0.83837626,0.728273879,0.342095853,0.005762366,0.900280907,0.001993074,0.031936472,0.593896824,0.671569162,0.414240674,0.83837626,0.342095853,0.119769819,0.637030893,0.458544166,0.585861902,0.31274308,0.057896478,0,0.751652454,0.001562419,0.62323883,0.595282161,0.833237831,0.290198432,0.026688749,0.564617694,1,0.016470132
4136,1,0.449276069,0.490187527,0.500669201,0.599655515,0.599648309,0.99896955,0.797176001,0.809116366,0.303150376,0.781359448,0.460553752,0.000457046,0.0,0.140280646,0.140280646,0.140280646,0.200056727,0.313680413,0.015714567,0.095839101,0.141221662,0.033091588,0.84816542,0.689385003,0.689385003,0.217591752,0.000379132,0.263856835,0.373840393,0.004749439,0.002219624,0.6295335,0.032886494,0.232487831,0.767512169,0.005158381,0.395686036,0.010834065,0.09583598,0.157393862,0.406908683,0.094452774,0.001330993,0.004749442,0.048870968,0.005831118,0.392110083,0.003990018,0.722140528,0.336912461,0.433154832,0.017510733,0.003621201,0.000557928,0.166430556,0.338928287,0.276439898,0.003269891,0.683642029,0.726558012,0.346301514,0.013609278,0.878007435,0.002073437,0.032329347,0.593883201,0.671575965,0.261141908,0.683642029,0.346301514,0.136464927,0.647081491,0.459734423,0.551784412,0.316338805,0.059826209,0,0.766319968,0.001613982,0.625686631,0.599650896,0.833757418,0.298628934,0.026524093,0.563454327,1,0.014273939
4137,1,0.299809877,0.296009594,0.345146956,0.606437106,0.606847893,0.998451783,0.795636271,0.807765178,0.30154332,0.780248287,0.462909002,0.000254025,0.0,0.147739244,0.147739244,0.147739244,0.143518956,0.320188159,0.012099763,0.066525527,0.093771183,0.022111191,0.846613967,0.68358098,0.68358098,0.216703909,0.000285004,0.261381915,0.381841213,0.004737583,0.002966361,0.630516363,0.014225007,0.180487952,0.819512048,0.005079544,0.384307835,0.007984182,0.066971192,0.094163336,0.403253919,0.055472264,0.000525499,0.012024746,0.021612903,0.009127095,0.376450103,0.008125551,0.718670064,0.362949385,0.48097225,0.071164306,0.003499762,0.002040392,0.185003789,0.345138701,0.276399558,0.003552186,0.980324073,0.728563021,0.338631735,0.000589678,0.860612625,0.002009011,0.171261504,0.59387645,0.671596615,0.313767197,0.980324073,0.338631735,0.111616567,0.66835069,0.462882679,0.590678388,0.320612381,0.059970011,0,0.574453018,0.000972362,0.623627311,0.606438327,0.81386684,0.285095583,0.026763979,0.565025386,1,0.0195269
4333,1,0.424901282,0.468436546,0.473472884,0.587303074,0.587303074,0.998730136,0.797067542,0.809012729,0.303461684,0.781247167,0.459736796,0.000259026,0.0,0.15035186,0.15035186,0.15035186,0.185307743,0.313114522,0.020630095,0.073039655,0.146719892,0.020458665,0.847929941,0.689048192,0.68904825,0.217548962,0.000359692,0.263597299,0.370096122,0.004001236,0.00329263,0.630231435,0.028478283,0.224839012,0.775160988,0.004946479,0.39556078,0.005365848,0.074014363,0.146746098,0.409158078,0.08095952,0.000515354,0.012249324,0.038225806,0.00588987,0.387406436,0.010174519,0.705929888,0.296518337,0.354552098,0.070989308,0.003300786,0.002345653,0.160468617,0.337251585,0.276757647,0.002165155,0.681137582,0.724373631,0.343550939,0.019875597,0.914446055,0.001817093,0.016604176,0.593858422,0.671526679,0.578700684,0.681137582,0.343550939,0.138359154,0.597603693,0.454085734,0.540111422,0.297242197,0.07028235,0,0.755799271,0.001336795,0.620637819,0.587299852,0.832416579,0.295432523,0.026710479,0.564741911,1,0.014896594
4533,1,0.469214644,0.522514174,0.518496708,0.600159991,0.600159991,0.998972092,0.797333156,0.809268437,0.303419387,0.78152408,0.46597888,0.000365037,0.0,0.176393747,0.176393747,0.176393747,0.210551196,0.323618872,0.021310707,0.096327661,0.166302629,0.022054348,0.847952446,0.688108252,0.688108252,0.217426769,0.000448555,0.263793117,0.384905555,0.00845364,0.00678676,0.628893782,0.00632871,0.120990416,0.879009584,0.005510688,0.374198974,0.007928732,0.096316381,0.165372144,0.400116288,0.101949025,0.000511296,0.012380826,0.027741935,0.013460041,0.392449289,0.008297103,0.783739293,0.375341784,0.415689568,0.088544416,0.007429963,0.005091264,0.092010673,0.350592283,0.27720616,0.002999156,0.716427608,0.734238248,0.330288559,0.008819276,0.934634543,0.002173443,0.019367457,0.593948667,0.671588049,0.253310606,0.716427608,0.330288559,0.116808675,0.662123401,0.463291551,0.603759,0.317595952,0.034392501,0,0.789536219,0.004539627,0.624078182,0.600159989,0.839537504,0.279368778,0.026483138,0.5630855,1,0.030883103
4534,1,0.34397699,0.395170083,0.38460303,0.59802678,0.60088067,0.998897564,0.796983292,0.808933439,0.302964268,0.781166465,0.453660787,0.000463046,0.0,0.149466942,0.149466942,0.149466942,0.188900444,0.312513263,0.014383593,0.090953505,0.143857799,0.022077183,0.848018982,0.681649392,0.681586895,0.217306784,0.000565042,0.26236489,0.359990313,0.014399955,0.013515503,0.630535198,0.003940397,0.088974212,0.911025788,0.013709743,0.369770266,0.005365848,0.090958685,0.148367393,0.398242016,0.131934033,0.000718249,0.008811487,0.040806452,0.025994742,0.386479275,0.000828604,0.860342381,0.690691694,0.689973188,0.28187838,0.013940865,0.016503736,0.09035266,0.318597401,0.277010166,0.001539002,0.950150318,0.738416218,0.329593398,0.0,0.868608915,0.002033783,0.091744356,0.593981439,0.671618739,0.022076516,0.950150318,0.329593398,0.110933234,0.738304536,0.486081634,0.499823941,0.327313329,0.020361934,0,0.690592333,0.000400947,0.624038735,0.598027526,0.833044116,0.277636645,0.026767762,0.565044321,1,0.042986881
4535,1,0.497879394,0.559965111,0.564055892,0.609096412,0.609096412,0.999067534,0.79746029,0.809447067,0.303442348,0.781702747,0.458867836,0.000386039,0.0,0.194007838,0.194007838,0.194007838,0.226151083,0.306323831,0.019072251,0.1047146,0.176169315,0.022051645,0.847971056,0.689359958,0.689359958,0.217582613,0.000559877,0.264006807,0.366817555,0.005561917,0.002118562,0.63165984,0.014504053,0.181878647,0.818121353,0.004974483,0.383464592,0.005365848,0.10467862,0.174466481,0.406064658,0.058470765,0.000537673,0.011747226,0.023709677,0.006691832,0.394314918,0.02154457,0.743139372,0.181531965,0.411612198,0.035423309,0.002370587,0.001377548,0.136274421,0.335225675,0.272516316,0.008594092,0.71302301,0.731131484,0.335464774,0.010442363,0.938769319,0.00238254,0.011470336,0.593897265,0.671544757,0.576874945,0.71302301,0.335464774,0.121437454,0.628295267,0.457212694,0.532823849,0.311044504,0.051497298,0,0.806195443,0.001153001,0.629109896,0.609096838,0.841265892,0.285297668,0.027495742,0.567174071,1,0.019349963
4536,1,0.395212792,0.415013083,0.427485411,0.592866718,0.592895545,0.998717195,0.796671611,0.808604951,0.302797012,0.780867938,0.458711826,0.00029603,0.0,0.166533227,0.166533227,0.166533227,0.170747849,0.310780222,0.014065974,0.079228076,0.133614521,0.021931874,0.847249056,0.686332446,0.686332446,0.217230577,0.000365806,0.262280968,0.362290898,0.005127597,0.003305107,0.630452665,0.011318724,0.163890317,0.836109683,0.005124705,0.380815195,0.006180535,0.079225495,0.133029183,0.403257938,0.061469265,0.000537673,0.011776259,0.021290323,0.015836552,0.379095905,0.020139134,0.73117636,0.347873422,0.465508416,0.097387805,0.003746315,0.003106617,0.166234997,0.332881333,0.276033621,0.003921826,0.967777103,0.730131875,0.335982261,0.001203279,0.90736297,0.001947657,0.044063791,0.593882543,0.671520877,0.323791821,0.967777103,0.335982261,0.112116273,0.604106179,0.453220823,0.523477438,0.306475963,0.055643752,0,0.723120734,0.001595266,0.623017481,0.592867533,0.832500082,0.28298742,0.026741101,0.564907851,1,0.021886111
4741,1,0.430556233,0.470508068,0.47202741,0.595266579,0.595266579,0.998922522,0.797262879,0.809196307,0.303400293,0.781445062,0.461536784,0.000332033,0.0,0.152458809,0.152458809,0.152458809,0.189467713,0.317959963,0.046947079,0.086882176,0.150109211,0.021984941,0.847801761,0.68758268,0.68758268,0.217389683,0.000374041,0.263010622,0.376979248,0.006107313,0.004404313,0.630259517,0.018944182,0.200139069,0.799860931,0.005136718,0.382649307,0.007756288,0.086871204,0.149129025,0.412094751,0.209895052,0.000766944,0.008245345,0.073870968,0.014220877,0.390131386,0.003620325,0.75527778,0.566559739,0.654181747,0.039399864,0.005165568,0.001060235,0.197148455,0.3410816,0.280144793,0.002787128,0.943566634,0.732521398,0.342118569,0.001356996,0.91005676,0.00205567,0.041533619,0.593916652,0.67156808,0.239701484,0.943566634,0.342118569,0.113492107,0.631152452,0.457763447,0.567369878,0.311202429,0.047093894,0,0.753567655,0.001864766,0.623463977,0.595262105,0.83402617,0.288517876,0.02669061,0.564628556,1,0.017227843
4949,1,0.448349827,0.446358482,0.489961989,0.596498941,0.596498941,0.998942165,0.79726357,0.809184459,0.303360654,0.781519448,0.462424197,0.000260026,0.0,0.150056888,0.150056888,0.150056888,0.20090763,0.323123718,0.067713296,0.0894064,0.124726971,0.02215446,0.848094072,0.689270828,0.689270828,0.217608865,0.000580888,0.26361284,0.390382251,0.00656285,0.004884671,0.630283147,0.025060415,0.217552982,0.782447018,0.005339276,0.392762641,0.005365848,0.089379061,0.140532388,0.423960676,0.265367316,0.000866363,0.007303484,0.158064516,0.114137156,0.384941544,0.011537582,0.770421251,0.61143287,0.792149483,0.173804256,0.004928127,0.0041446,0.222535084,0.343714778,0.278393291,0.004575568,0.98183908,0.734985126,0.348074061,0.000102016,0.911195355,0.00204701,0.056908436,0.593921382,0.671565689,0.123607901,0.98183908,0.348074061,0.111216176,0.618972891,0.456442081,0.585987227,0.3062393,0.043948966,0,0.734998522,0.001238206,0.623588004,0.59649432,0.829514841,0.292953607,0.026685392,0.564598002,1,0.015529466
4998,1,0.444011115,0.501144788,0.485464961,0.593695499,0.593695499,0.998878614,0.797215013,0.80911897,0.303408752,0.78136829,0.459726731,0.000386039,0.0,0.133791244,0.133791244,0.133791244,0.205918502,0.315625663,0.009755434,0.091442065,0.1641184,0.02211078,0.848006466,0.688651771,0.688651771,0.217522922,0.000245302,0.26334631,0.358909877,0.001822771,0.001812256,0.629392063,0.029139423,0.226108776,0.773891224,0.213835626,0.402843544,0.005365848,0.091455372,0.163147576,0.394995867,0.071964018,0.004388626,0.001441398,0.026129032,0.158312648,0.348703105,0.00016356,0.631612627,0.226832776,0.217311704,0.042261291,0.001962055,0.001111942,0.201643821,0.336382662,0.27697486,0.0,0.854821239,0.711440214,0.348382046,0.015638795,0.876916911,0.0020359,0.031028048,0.593805625,0.671561751,0.000475911,0.854821239,0.348382046,0.124557012,0.628524718,0.457634446,0.533680947,0.308964297,0.142564865,0,0.76069253,0.000808836,0.622710127,0.593690462,0.833228607,0.295911725,0.026431693,0.562560807,1,0.014791299
5047,1,0.413786379,0.471870911,0.464371754,0.600974358,0.600988772,0.998888898,0.79716687,0.809115194,0.30330313,0.781362114,0.458102883,0.000421042,0.0,0.170831402,0.170831402,0.170831402,0.169329678,0.29992219,0.050062768,0.078495237,0.131505611,0.02201356,0.847818913,0.687008375,0.687008375,0.217347756,0.00036653,0.262968661,0.34842219,0.006541009,0.004152906,0.630011918,0.02560483,0.218822747,0.781177253,0.005637245,0.391831047,0.005365848,0.078468253,0.130495438,0.421387069,0.124437781,0.000470717,0.013456752,0.049032258,0.026494132,0.385608647,0.006413353,0.766949967,0.531806903,0.674685206,0.01286458,0.005020965,0.000358498,0.190358696,0.332413566,0.278349206,0.004280111,0.833007197,0.734490983,0.34520993,0.005395873,0.919303573,0.002084546,0.044370473,0.593928873,0.67156763,0.117154484,0.833007197,0.34520993,0.123901585,0.636231085,0.458486957,0.506801773,0.312201184,0.044088934,0,0.758175287,0.004843114,0.623614339,0.600972289,0.833414062,0.293348281,0.0266348,0.564283388,1,0.015417455
5048,1,0.452444791,0.51575447,0.50800364,0.611827787,0.611849407,0.998919287,0.797270487,0.809219092,0.303420596,0.781444641,0.46162066,0.000583058,0.0,0.1725591,0.1725591,0.1725591,0.198544011,0.31820754,0.029750291,0.089487827,0.158168261,0.022060827,0.847774657,0.688568066,0.688568066,0.217453651,0.000416663,0.263584089,0.377221415,0.008594045,0.004303251,0.627632841,0.015226292,0.185294918,0.814705082,0.006152009,0.382710817,0.005365848,0.089452343,0.157197798,0.411359243,0.100449775,0.000515354,0.012265549,0.035483871,0.010404947,0.390493205,0.002862794,0.803379682,0.425489403,0.639864519,0.047567553,0.005538427,0.00181593,0.138826243,0.341157159,0.277577005,0.008242685,0.71321525,0.737724161,0.335926666,0.008476075,0.926768647,0.002177355,0.045773482,0.593971089,0.671584555,0.108552036,0.71321525,0.335926666,0.124508869,0.657269862,0.461258363,0.567613691,0.31812245,0.033845618,0,0.781853398,0.001401464,0.623703624,0.611823384,0.83830404,0.285821836,0.026318034,0.561073667,1,0.018920942
5090,1,0.331594599,0.376798953,0.372182665,0.599115006,0.599115006,0.998664736,0.796479595,0.808509386,0.302571266,0.78068913,0.458255538,0.000270027,0.0,0.143988875,0.143988875,0.143988875,0.158173395,0.309825281,0.014428967,0.075319599,0.123145289,0.021968569,0.847614114,0.686862317,0.686812342,0.21730545,0.000292515,0.261360934,0.352110577,0.006431181,0.00467506,0.630448898,0.03448235,0.234876198,0.765123802,0.00536105,0.405677469,0.007039705,0.075561418,0.122758465,0.411550823,0.070464768,0.000466659,0.013531896,0.028387097,0.02603293,0.366273942,0.018711381,0.762516802,0.488462146,0.592652105,0.154454337,0.005169182,0.004814243,0.170139966,0.334100157,0.278393484,0.003613451,0.692061649,0.734278045,0.347528727,0.012318468,0.902607313,0.00200035,0.065556356,0.59393326,0.671624747,0.194906543,0.692061649,0.347528727,0.143609018,0.685101832,0.463899835,0.515338033,0.333249962,0.044814771,0,0.707830214,0.000938214,0.623651017,0.59911628,0.820644827,0.299786257,0.026744371,0.56492498,1,0.014087591
5134,1,0.320625945,0.302714784,0.345414637,0.640388302,0.640388302,0.998553926,0.796134574,0.808129731,0.302200258,0.780454182,0.458007264,0.000208021,0.0,0.140407062,0.140407062,0.140407062,0.169424222,0.313326731,0.009105071,0.07792525,0.129095428,0.022064983,0.848052863,0.689464754,0.689460571,0.217602281,0.000294936,0.264508008,0.360400134,0.004481733,0.003325693,0.630579376,0.015526313,0.18665538,0.81334462,0.005088887,0.376358529,0.005365848,0.078557819,0.129575447,0.397032246,0.068965517,0.001560265,0.004053506,0.024354839,0.003281289,0.387485584,0.002486517,0.711288647,0.465982469,0.463309521,0.023936733,0.004448391,0.000675912,0.187855515,0.330880853,0.276915698,0.000443312,0.962995731,0.727556852,0.339525018,0.0,0.822655344,0.002080626,0.205307821,0.593870314,0.671521512,0.283336535,0.962995731,0.339525018,0.110933234,0.586596023,0.451536646,0.505912699,0.300425923,0.063194902,0,0.616497633,0.000443568,0.623697525,0.640389246,0.817660273,0.286039063,0.026780841,0.565108722,1,0.018754752
5135,1,0.356018135,0.403183602,0.385673751,0.601363525,0.601363525,0.998858971,0.797020091,0.808933048,0.303109287,0.781150745,0.459746861,0.000467047,0.0,0.150604694,0.150604694,0.150604694,0.170842394,0.315201245,0.023639911,0.084032245,0.139263388,0.022031986,0.848076273,0.689520442,0.689524049,0.217600639,0.000339754,0.264624566,0.370375545,0.00803804,0.003511598,0.630452665,0.012240673,0.169634489,0.830365511,0.005470282,0.376843897,0.005365848,0.084395916,0.139401252,0.412489969,0.125937031,0.000641149,0.009863503,0.039677419,0.016700204,0.386275751,0.004880096,0.794752937,0.310439658,0.634927337,0.008838977,0.003791012,0.000318773,0.146981521,0.336577458,0.278020413,0.011316974,0.825360498,0.736183144,0.335237409,0.004397812,0.895212965,0.002019966,0.08262127,0.593942516,0.671567985,0.194898784,0.825360498,0.335237409,0.11707051,0.634400612,0.457988505,0.542299794,0.312709341,0.036122832,0,0.694384013,0.00073449,0.623626009,0.601363724,0.829053462,0.283656081,0.026738689,0.564895149,1,0.021017803
